Sales ID,Customer ID,Building ID,sale_price,sale_date,total_units,land_sqft,gross_sqft
411700,C574487,17691,1400000,7/18/2012,3,2000,3054
757326,C38920,17692,1400000,7/3/2012,0,0,0
764716,C114193,17693,1400000,9/19/2012,2,1875,2090
748192,C44083,17694,1400000,12/27/2012,6,1859,5508
428174,C137639,17695,1400000,8/9/2012,2,2000,3192
457987,C23302,17696,1400000,1/4/2012,1,0,0
488759,C217652,17697,1400000,11/29/2012,6,2500,3750
440021,C183824,17698,1400000,7/12/2012,3,1870,2472
640099,C223378,17699,1400000,10/23/2012,1,0,0
458182,C542369,17700,1400000,8/30/2013,1,2272,2112
512873,C204399,17701,1400000,12/11/2013,11,2000,7200
756941,C191813,17702,1400000,10/17/2013,3,1667,2952
733602,C481727,17703,1400000,8/29/2013,3,2000,3200
660302,C307768,17704,1400000,5/30/2013,8,2500,6668
463955,C620423,17705,1400000,10/24/2013,4,1272,2840
436578,C626899,17706,1400000,2/26/2013,1,0,0
586257,C549180,17707,1400000,7/8/2013,16,3500,11200
749642,C643924,17708,1400000,5/13/2013,1,1650,1650
461198,C120420,17709,1400000,2/15/2013,1,610,1056
633668,C530699,17710,1400000,11/1/2013,1,679,1056
695164,C438415,17711,1400000,12/31/2013,3,1626,3080
420307,C318461,17712,1400000,12/17/2013,3,2000,4000
494285,C595464,17713,1400000,2/5/2013,7,3765,6807
482858,C523817,17714,1400000,7/26/2013,8,3250,8216
465435,C80749,17715,1400000,3/1/2013,1,0,0
491238,C621363,17716,1400000,12/16/2013,1,0,0
724608,C352881,17717,1400000,11/19/2013,1,0,0
427519,C433738,17718,1400000,11/18/2013,1,0,0
684646,C165506,17719,1400000,6/27/2013,0,4240,0
492427,C587820,17720,1400000,1/31/2013,3,1311,2280
596563,C137808,17721,1400000,9/16/2013,1,5800,3184
548864,C355083,17722,1400000,11/26/2013,3,2000,3400
453521,C637071,17723,1400000,8/28/2013,3,2500,2751
656073,C391172,17724,1400000,12/23/2013,1,0,0
781074,C23448,17725,1400000,11/22/2013,2,2161,4500
425873,C199860,17726,1400000,1/11/2013,1,5000,5640
484413,C281557,17727,1400000,10/9/2013,2,3000,1670
482461,C442225,17728,1400000,3/20/2013,1,0,0
633464,C567198,17729,1400000,3/20/2013,1,0,0
664676,C202980,17730,1400000,9/18/2013,3,1800,2400
650269,C614109,17731,1400000,12/4/2013,6,2500,4125
731782,C665051,17732,1400000,12/20/2013,1,2155,1300
550519,C33485,17733,1400000,6/27/2013,2,1620,1500
595771,C457441,17734,1400000,10/9/2013,1,0,0
473010,C137966,17735,1400000,5/17/2013,1,0,0
620951,C121532,17736,1400000,6/28/2013,2,1803,1920
702636,C551614,17737,1400000,7/28/2014,3,1917,3744
550319,C381563,17738,1400000,11/19/2014,3,1540,3940
458693,C262438,17739,1400000,6/6/2014,1,4000,2252
596785,C449134,17740,1400000,9/9/2014,6,2475,5325
501656,C160914,17741,1400000,3/11/2014,2,2000,2560
616362,C487246,17742,1400000,2/10/2014,2,5575,2150
663176,C129139,17743,1400000,6/30/2014,3,1850,3332
440355,C126816,17744,1400000,11/24/2014,4,2600,4375
759309,C165067,17745,1400000,7/10/2014,8,2579,5650
653715,C132609,17746,1400000,3/11/2014,1,1380,1300
487659,C48868,17747,1400000,5/22/2014,2,3500,3276
490970,C549870,17748,1400000,6/24/2014,1,0,0
471192,C610003,17749,1400000,7/25/2014,2,4007,2340
519362,C272088,17750,1400000,1/29/2014,2,3000,0
465753,C18382,17751,1400000,1/29/2014,3,3007,0
496103,C302981,17752,1400000,8/14/2014,0,0,0
592799,C119881,17753,1400000,2/3/2014,0,0,0
654339,C608217,17754,1400000,5/13/2014,6,2500,4500
697093,C37208,17755,1400000,10/27/2014,5,2500,4275
793978,C233093,17756,1400000,3/11/2014,1,9895,2100
444898,C74278,17757,1400000,7/1/2014,4,5196,7700
763615,C393976,17758,1400000,1/30/2014,7,2040,4400
778076,C154345,17759,1400000,7/22/2014,5,2040,4400
719078,C658440,17760,1400000,8/15/2014,0,0,0
606278,C377390,17761,1400000,9/10/2014,3,1875,2106
686808,C183589,17762,1400000,9/15/2014,3,2500,2523
691928,C251623,17763,1400000,11/3/2014,2,2405,3040
692040,C230284,17764,1400000,5/15/2014,2,3194,4608
743681,C343760,17765,1400000,12/5/2014,6,2401,6412
710082,C10974,17766,1400000,4/22/2014,1,0,0
614187,C79635,17767,1400000,12/2/2014,1,0,0
487255,C86721,17768,1400000,8/21/2014,1,0,0
782102,C409221,17769,1400000,6/12/2014,1,2080,1820
751399,C167473,17770,1400000,1/17/2014,1,24000,21900
560631,C97851,17771,1400000,8/19/2014,0,6519,0
486409,C672536,17772,1400000,12/4/2014,1,1600,1408
422369,C292410,17773,1400000,9/4/2014,3,1926,3672
484514,C419102,17774,1400000,2/4/2014,3,1315,3315
594619,C26016,17775,1400000,8/12/2014,1,0,0
675828,C611412,17776,1400000,4/10/2014,13,4000,10400
542380,C138869,17777,1400000,9/2/2014,3,4000,2496
530797,C474291,17778,1400000,3/19/2014,1,2325,3008
702201,C627626,17779,1400000,4/1/2014,3,2000,4000
580894,C561731,17780,1400000,2/27/2014,3,2000,4160
508361,C667608,17781,1400000,12/1/2014,0,0,0
493686,C262046,17782,1400000,3/6/2014,1,0,0
667402,C241076,17783,1400000,3/18/2014,1,1667,1184
791177,C198695,17784,1400000,5/21/2014,3,2950,1782
414720,C130355,17785,1400000,4/17/2014,1,2500,250
437827,C274869,17786,1400000,8/1/2014,1,5000,3505
558217,C481257,17787,1400000,11/17/2014,2,1600,2400
498892,C95293,17788,1400000,11/25/2014,2,1125,2100
591443,C578391,17789,1400000,3/26/2014,0,1710,0
707325,C29757,17790,1400000,12/11/2014,1,0,0
793506,C452289,17791,1400000,7/14/2014,2,2000,2064
664267,C99738,17792,1400000,3/9/2015,2,4860,3550
512380,C148706,17793,1400000,9/18/2015,2,2300,1981
505752,C137015,17794,1400000,8/20/2015,2,1615,2025
538984,C171876,17795,1400000,5/21/2015,3,2000,3360
419994,C195959,17796,1400000,12/31/2015,3,2600,4200
552428,C99044,17797,1400000,6/6/2015,6,2667,5800
764086,C327399,17798,1400000,1/30/2015,1,0,0
456674,C1110,17799,1400000,11/12/2015,1,4450,4450
458960,C193970,17800,1400000,8/27/2015,1,16000,11224
441821,C559867,17801,1400000,12/17/2015,2,2500,2040
750591,C475081,17802,1400000,2/2/2015,2,2003,1922
683388,C18692,17803,1400000,10/30/2015,3,2180,3550
519445,C70351,17804,1400000,6/22/2015,4,2481,3280
574623,C251937,17805,1400000,6/11/2015,4,2504,3200
717121,C336792,17806,1400000,10/29/2015,2,1447,2400
484679,C542468,17807,1400000,2/13/2015,6,4314,5000
574048,C24167,17808,1400000,7/30/2015,3,2000,2700
420035,C102951,17809,1400000,4/16/2015,5,2500,3000
541648,C641460,17810,1400000,12/15/2015,5,2500,5250
797817,C412053,17811,1400000,1/28/2015,3,1224,2560
715347,C182953,17812,1400000,2/5/2015,7,1722,4967
400051,C626310,17813,1400000,6/1/2015,1,0,0
731075,C462214,17814,1400000,6/16/2015,3,1212,2904
516367,C93269,17815,1400000,4/9/2015,9,2800,5670
530705,C237003,17816,1400000,8/18/2015,1,6180,3500
641576,C658797,17817,1400000,1/30/2015,1,0,0
625874,C394307,17818,1400000,5/13/2015,1,0,0
405233,C301991,17819,1400000,11/19/2015,3,2483,3091
574400,C299869,17820,1400000,9/14/2015,4,3000,3780
788268,C195750,17821,1400000,12/24/2015,1,5000,2573
419840,C40049,17822,1400000,10/29/2015,2,6246,960
522655,C415290,17823,1400000,4/20/2015,6,5896,7518
638398,C466554,17824,1400000,3/3/2015,2,5300,0
752673,C99140,17825,1400000,5/6/2015,0,0,0
571165,C198081,17826,1400000,7/8/2015,1,0,0
426909,C448893,17827,1400000,2/4/2015,0,0,0
715077,C667058,17828,1400000,12/16/2015,3,1200,2160
523153,C293178,17829,1400000,5/21/2015,4,800,2240
661913,C655034,17830,1400000,7/14/2015,6,2500,4050
651633,C300285,17831,1400000,11/12/2015,1,4200,4600
409282,C332337,17832,1400000,7/29/2015,1,5000,3260
445916,C52459,17833,1400000,1/7/2015,2,4000,2040
620640,C568731,17834,1400000,7/13/2015,6,2750,5625
782479,C70669,17835,1400000,7/15/2015,1,7000,2300
769484,C385949,17836,1400000,12/18/2015,3,820,2872
721146,C250812,17837,1400000,6/16/2015,1,10000,12000
442937,C71591,17838,1400000,3/10/2015,2,2725,1408
640515,C380303,17839,1400000,7/30/2015,1,3000,1404
528135,C268345,17840,1400000,5/8/2015,1,4000,3500
503564,C650262,17841,1400000,10/6/2015,0,0,0
664500,C47156,17842,1400000,2/19/2015,0,0,0
684793,C251331,17843,1400000,11/9/2015,1,0,0
413752,C651568,17844,1400000,9/21/2015,1,2700,2700
468561,C425502,17845,1400000,9/4/2015,6,2500,4125
563380,C349623,17846,1400000,11/16/2015,2,800,1160
473187,C224980,17847,1400000,4/30/2015,3,1815,4652
636530,C458441,17848,1400000,1/7/2015,3,2003,3012
679174,C301666,17849,1400000,12/16/2015,3,1540,3105
549538,C512619,17850,1400000,5/7/2015,4,2517,2300
549248,C407003,17851,1400000,11/10/2015,3,1159,3000
646421,C434120,17852,1400000,12/15/2015,1,0,0
511857,C48222,17853,1400000,9/14/2015,1,0,0
658093,C471933,17854,1400000,9/22/2015,1,0,0
646202,C280759,17855,1400000,10/16/2015,2,1900,3300
501586,C170209,17856,1400000,3/17/2015,5,2366,5070
683785,C540372,17857,1400000,9/14/2016,2,3253,2660
499277,C487300,17858,1400000,9/8/2016,3,3870,4692
461449,C678214,17859,1400000,2/24/2016,3,3000,3025
752734,C516267,17860,1400000,2/25/2016,5,2708,3600
656172,C555392,17861,1400000,7/14/2016,3,2050,3300
666946,C595160,17862,1400000,1/21/2016,2,2000,2760
604122,C192435,17863,1400000,2/24/2016,3,4000,3438
693120,C592034,17864,1400000,11/28/2016,6,2500,5475
653729,C505613,17865,1400000,1/28/2016,2,1900,2394
511000,C468668,17866,1400000,7/14/2016,2,1667,2728
497693,C219555,17867,1400000,12/27/2016,4,1800,2490
654430,C201687,17868,1400000,2/26/2016,2,2200,2310
596753,C360562,17869,1400000,4/29/2016,3,1875,2750
628446,C566200,17870,1400000,10/6/2016,3,2000,3520
559731,C464903,17871,1400000,8/22/2016,0,1334,0
551757,C548801,17872,1400000,3/14/2016,4,2508,3375
636511,C108969,17873,1400000,8/9/2016,4,2000,3760
594112,C293668,17874,1400000,4/18/2016,7,1900,4400
518304,C271866,17875,1400000,5/17/2016,1,3324,4328
481343,C177009,17876,1400000,8/15/2016,3,2580,2969
734995,C30116,17877,1400000,4/12/2016,6,2667,4797
420702,C656879,17878,1400000,5/24/2016,4,2500,3000
541994,C143082,17879,1400000,4/20/2016,6,2500,5364
785390,C24267,17880,1400000,10/4/2016,1,8571,3988
584021,C23754,17881,1400000,12/16/2016,1,0,0
640925,C634001,17882,1400000,7/21/2016,2,2604,2266
771173,C470245,17883,1400000,12/20/2016,1,3000,1588
615666,C264258,17884,1400000,9/6/2016,2,2404,2000
420761,C269385,17885,1400000,12/21/2016,3,2550,3660
592859,C301309,17886,1400000,1/4/2016,3,2204,4083
694822,C204476,17887,1400000,1/14/2016,3,2646,3800
407351,C352658,17888,1400000,3/11/2016,3,3100,4400
462760,C271138,17889,1400000,7/11/2016,4,1903,3630
413629,C242528,17890,1400000,4/29/2016,6,2500,6000
590222,C600278,17891,1400000,1/22/2016,2,1875,2814
639162,C200154,17892,1400000,11/7/2016,3,2000,2700
702569,C576911,17893,1400000,9/29/2016,3,1314,2736
698181,C65131,17894,1400000,10/27/2016,0,2500,0
420959,C88316,17895,1400000,3/18/2016,4,2483,3200
484651,C270000,17896,1400000,8/24/2016,6,2500,4875
716914,C60795,17897,1400000,9/13/2016,5,2500,3875
408246,C59119,17898,1400000,1/27/2016,6,2600,4725
613882,C246501,17899,1400000,12/14/2016,5,2500,4967
774234,C592004,17900,1400000,7/14/2016,5,2000,4800
753265,C30049,17901,1400000,8/3/2016,5,1600,3600
427589,C176218,17902,1400000,7/27/2016,6,2500,4125
779665,C29796,17903,1400000,6/17/2016,1,2555,2750
744671,C265424,17904,1400000,10/28/2016,2,2000,3260
497112,C355756,17905,1400000,12/19/2016,3,2000,3672
470088,C602189,17906,1400000,6/15/2016,4,3215,3030
602497,C235734,17907,1400000,2/22/2016,9,2505,3645
573087,C575115,17908,1400000,5/16/2016,4,5110,4680
592296,C187327,17909,1400000,6/3/2016,4,2450,5241
772699,C160564,17910,1400000,4/14/2016,4,2450,5241
526820,C437739,17911,1400000,5/17/2016,1,0,0
691057,C546146,17912,1400000,10/17/2016,1,0,0
523301,C480324,17913,1400000,3/16/2016,1,0,0
500329,C524223,17914,1400000,3/29/2016,1,0,0
454940,C85924,17915,1400000,9/14/2016,1,0,0
784577,C286237,17916,1400000,12/7/2016,2,2425,2745
660972,C504197,17917,1400000,2/11/2016,2,6000,6000
485518,C528950,17918,1400000,3/1/2016,1,10000,15750
636580,C461750,17919,1400000,3/17/2016,3,4667,3692
789808,C186873,17920,1400000,11/30/2016,2,2000,2108
780667,C211397,17921,1400000,9/20/2016,3,2120,3264
735046,C452020,17922,1400000,8/24/2016,2,2175,2440
449836,C32290,17923,1400000,2/11/2016,1,0,0
448785,C95745,17924,1400000,2/26/2016,0,10705,0
515491,C632267,17925,1400000,3/7/2016,4,2700,3600
534460,C601477,17926,1400000,7/15/2016,1,938,1638
494394,C100844,17927,1400000,1/20/2016,6,1669,2640
634737,C8734,17928,1400000,6/3/2016,3,1932,3300
476472,C165112,17929,1400000,7/5/2016,3,4959,2400
511391,C576359,17930,1400000,2/18/2016,2,4000,2134
696258,C486802,17931,1400000,3/10/2016,3,3350,3378
617571,C46095,17932,1400000,9/29/2016,1,3240,4596
411119,C551521,17933,1400000,7/22/2016,2,1800,2430
740874,C481686,17934,1400000,11/29/2016,2,1933,2622
702473,C123318,17935,1400000,2/24/2016,3,1833,2199
704659,C520262,17936,1400000,2/9/2016,1,2600,1305
578678,C590973,17937,1400000,9/6/2016,2,3073,2640
710374,C319270,17938,1400000,8/1/2016,4,3063,3120
764496,C166373,17939,1400000,6/3/2016,2,5700,1812
719024,C111622,17940,1400000,6/30/2016,5,3133,5040
676379,C485908,17941,1400000,8/25/2016,0,0,0
507663,C198457,17942,1400000,8/2/2016,0,0,0
644150,C484911,17943,1400000,7/12/2016,1,0,0
502367,C602812,17944,1400000,7/15/2016,2,1900,2052
788945,C382021,17945,1400000,10/7/2016,1,0,0
471116,C632237,17946,1400000,5/12/2016,0,0,0
668357,C352779,17947,1400000,1/15/2016,2,2003,3480
570573,C387792,17948,1400000,2/26/2016,2,2003,2272
760105,C1074,17949,1400000,6/23/2016,2,1878,2838
622955,C404504,17950,1400000,6/21/2016,8,3005,6832
411826,C116987,17951,1400000,6/21/2016,8,3005,6832
611715,C457780,17952,1400000,8/12/2016,1,2417,1414
635586,C160562,17953,1400000,8/2/2016,0,4000,0
663696,C670499,17954,1400000,6/29/2016,1,0,0
641427,C180022,17955,1400000,8/22/2016,1,0,0
714915,C25399,17956,1400000,9/15/2016,0,0,0
493251,C278077,17957,1400000,6/6/2016,2,1672,2016
466493,C274111,17958,1400000,11/4/2016,2,1992,1758
444484,C104219,17959,1400000,11/9/2016,6,2500,2750
783223,C198770,17960,1400000,6/7/2017,1,0,0
598762,C110540,17961,1400000,2/3/2017,1,3614,2193
711589,C576068,17962,1400000,11/28/2017,2,2000,2700
476561,C639952,17963,1400000,4/6/2017,2,1800,2520
667147,C468913,17964,1400000,4/24/2017,2,1800,2268
450884,C172302,17965,1400000,6/16/2017,2,1406,2185
519950,C276914,17966,1400000,4/25/2017,2,1800,2340
616995,C582070,17967,1400000,1/10/2017,2,1875,2532
661662,C570752,17968,1400000,8/3/2017,2,2000,3600
465591,C524268,17969,1400000,12/12/2017,2,2000,2700
440179,C379861,17970,1400000,7/12/2017,2,1729,2669
436825,C487494,17971,1400000,11/1/2017,3,2500,1980
504585,C397794,17972,1400000,8/24/2017,4,2017,3069
769329,C557036,17973,1400000,5/23/2017,4,2300,4830
426362,C457485,17974,1400000,6/9/2017,0,2120,0
425106,C77586,17975,1400000,6/27/2017,2,2364,2560
550674,C596964,17976,1400000,6/6/2017,2,2633,2480
628532,C76857,17977,1400000,6/12/2017,1,2705,900
517805,C66001,17978,1400000,2/8/2017,3,1600,3720
769224,C599506,17979,1400000,12/4/2017,3,1553,4220
527815,C65238,17980,1400000,4/25/2017,2,2504,2560
648639,C29373,17981,1400000,5/3/2017,2,3800,2400
661326,C80576,17982,1400000,11/14/2017,2,1900,3300
408533,C126706,17983,1400000,2/8/2017,3,2513,3744
731783,C240665,17984,1400000,1/24/2017,6,2500,4500
529843,C567894,17985,1400000,7/13/2017,1,0,0
622135,C400174,17986,1400000,5/18/2017,3,1600,3600
770324,C146768,17987,1400000,9/18/2017,2,1890,3024
690657,C669181,17988,1400000,12/18/2017,2,1840,3240
612796,C8256,17989,1400000,5/23/2017,2,3120,4788
548298,C640979,17990,1400000,12/14/2017,2,3006,2480
465214,C204062,17991,1400000,3/15/2017,3,2412,3780
600152,C649201,17992,1400000,4/24/2017,16,2598,11992
750961,C102413,17993,1400000,8/3/2017,8,2675,6328
616133,C403618,17994,1400000,1/10/2017,5,1670,3342
470899,C540315,17995,1400000,4/27/2017,0,0,0
643370,C170400,17996,1400000,12/20/2017,1,0,0
495556,C495649,17997,1400000,8/7/2017,2,4000,2588
451374,C587605,17998,1400000,5/26/2017,3,2550,3480
631143,C82948,17999,1400000,6/21/2017,6,2950,4920
473770,C425345,18000,1400000,10/10/2017,2,2590,2590
661296,C554199,18001,1400000,11/16/2017,1,7200,2100
799128,C508232,18002,1400000,5/25/2017,1,5000,2960
709489,C185625,18003,1400000,5/26/2017,1,3750,2568
763582,C4644,18004,1400000,7/10/2017,8,2667,8008
497002,C261519,18005,1400000,5/18/2017,1,0,0
608899,C528110,18006,1400000,8/31/2017,1,0,0
665232,C443846,18007,1400000,9/25/2017,1,0,0
515777,C265797,18008,1400000,10/12/2017,1,0,0
502266,C245913,18009,1400000,7/25/2017,2,2500,2400
596486,C27776,18010,1400000,12/28/2017,2,5667,2144
674788,C186084,18011,1400000,11/21/2017,1,0,0
541078,C381148,18012,1400000,9/18/2017,1,0,0
630908,C499844,18013,1400000,12/20/2017,2,2500,2720
739980,C584829,18014,1400000,7/26/2017,3,2500,4080
545889,C482417,18015,1400000,5/23/2017,1,1500,1070
796919,C128060,18016,1400000,8/2/2017,1,4800,1744
694762,C241380,18017,1400000,9/7/2017,2,4050,2300
705072,C671016,18018,1400000,12/21/2017,2,2394,3360
448915,C677190,18019,1400000,1/31/2017,2,2000,2700
764718,C336891,18020,1400000,9/7/2017,4,2000,5200
644022,C125486,18021,1400000,2/28/2017,1,3600,1772
731364,C466915,18022,1400000,9/11/2017,2,2685,2396
742586,C297969,18023,1400000,5/22/2017,2,3030,2608
734624,C376132,18024,1400000,6/27/2017,2,3280,2232
424270,C140145,18025,1400000,4/20/2017,2,2250,2304
561810,C46857,18026,1400000,9/19/2017,3,2538,2280
562992,C209574,18027,1400000,6/20/2017,3,2544,2400
732605,C366788,18028,1400000,1/18/2017,0,0,0
469582,C579682,18029,1400000,1/31/2017,1,0,0
500038,C288182,18030,1400000,9/8/2017,1,1667,1872
766650,C13097,18031,1400000,12/20/2017,1,10597,3460
743651,C557801,18032,1400000,3/3/2017,3,2000,3570
401584,C83697,18033,1400000,1/24/2017,1,3000,3000
452569,C668102,18034,1400000,12/11/2017,2,2500,1402
551164,C76477,18035,1400000,9/8/2017,2,2003,3012
527528,C493366,18036,1400000,2/10/2017,2,2003,2820
687929,C560404,18037,1400000,2/7/2017,4,2003,4400
678591,C317440,18038,1400000,8/4/2017,6,2504,4125
501301,C279629,18039,1400000,3/31/2017,1,0,0
758286,C592118,18040,1400000,3/29/2017,1,2500,2500
465569,C627971,18041,1400000,9/8/2017,1,0,0
411324,C585439,18042,1400000,6/29/2017,1,0,0
661168,C223169,18043,1400000,1/6/2017,1,0,0
774875,C144626,18044,1400000,6/23/2017,1,0,0
622702,C577606,18045,1400000,7/28/2017,1,0,0
669714,C317280,18046,1400000,7/31/2017,2,816,1508
509806,C244802,18047,1400000,5/22/2017,2,2050,3354
749632,C375312,18048,1400000,1/8/2007,3,1933,2920
684457,C663052,18049,1400000,7/3/2007,1,1956,3356
723133,C460290,18050,1400000,6/6/2007,8,2446,6734
504911,C9355,18051,1400000,4/25/2007,11,4000,0
743049,C668153,18052,1400000,5/15/2007,2,1843,2575
509927,C394360,18053,1400000,6/20/2007,4,1767,4000
560320,C133203,18054,1400000,11/5/2007,5,1760,3547
512759,C232990,18055,1400000,8/17/2007,0,0,0
624282,C113591,18056,1400000,12/19/2007,0,0,0
609502,C387015,18057,1400000,2/22/2007,8,1793,5864
409862,C419810,18058,1400000,3/8/2007,3,2000,3168
719879,C603259,18059,1400000,4/17/2007,16,3240,9200
619381,C441365,18060,1400000,9/17/2007,1,10008,10008
666059,C413319,18061,1400000,5/4/2007,1,5000,2815
491562,C655245,18062,1400000,6/8/2007,1,7300,2610
547974,C464628,18063,1400000,3/28/2007,0,0,0
563279,C547359,18064,1400000,7/11/2007,3,1278,2160
487132,C43428,18065,1400000,4/20/2007,6,1710,5814
600870,C528659,18066,1400000,7/11/2007,4,1278,2376
717119,C597962,18067,1400000,5/29/2007,1,2500,0
508166,C178268,18068,1400000,8/15/2007,1,5000,1893
611107,C145844,18069,1400000,3/27/2007,2,4000,4240
790715,C542421,18070,1400000,11/15/2007,0,3000,0
676946,C105987,18071,1400000,6/22/2007,16,3000,10580
660558,C353669,18072,1400000,2/28/2007,0,0,0
647608,C72718,18073,1400000,5/4/2007,1,0,0
591389,C664778,18074,1400000,3/14/2007,4,2000,5200
503370,C531474,18075,1400000,3/2/2007,3,1900,2736
725144,C359042,18076,1400000,6/27/2007,2,1867,3536
746638,C46847,18077,1400000,3/29/2007,0,0,0
604892,C233448,18078,1400000,1/15/2007,3,1950,3583
794990,C415897,18079,1400000,7/26/2007,1,5008,5432
794222,C584747,18080,1400000,4/18/2007,6,1867,4125
531440,C658841,18081,1400000,4/18/2007,6,1867,4125
631111,C676386,18082,1400000,1/3/2007,0,0,0
705828,C108720,18083,1400000,4/8/2008,1,4033,2068
708029,C305018,18084,1400000,10/28/2008,3,6000,3116
797953,C445933,18085,1400000,3/6/2008,4,2000,3700
655245,C91598,18086,1400000,4/3/2008,2,2000,3500
621723,C265729,18087,1400000,1/3/2008,1,3007,5640
581507,C22715,18088,1400000,2/26/2008,7,1784,4680
714870,C198967,18089,1400000,8/12/2008,0,0,0
541104,C467388,18090,1400000,2/13/2008,7,2500,5000
590461,C500663,18091,1400000,7/15/2008,6,2400,7600
629460,C288678,18092,1400000,6/11/2008,1,4823,3440
558263,C408160,18093,1400000,6/26/2008,0,0,0
642637,C581795,18094,1400000,8/25/2008,1,0,0
636805,C50063,18095,1400000,3/31/2008,1,5000,17600
722458,C231176,18096,1400000,2/15/2008,0,7500,0
512006,C275792,18097,1400000,12/4/2008,1,4892,5892
486782,C256982,18098,1400000,5/23/2008,43,5017,12625
715331,C504830,18099,1400000,3/20/2008,11,4169,7500
718535,C613333,18100,1400000,1/26/2008,3,7545,3864
698623,C603871,18101,1400000,10/2/2008,1,6000,6000
564612,C228236,18102,1400000,4/1/2008,3,9254,8897
783541,C659437,18103,1400000,8/27/2008,1,3445,1664
635369,C173602,18104,1400000,9/25/2008,1,6000,4410
436424,C193391,18105,1400000,7/9/2008,0,2475,0
427162,C657998,18106,1400000,11/12/2008,0,0,0
541592,C491312,18107,1400000,5/2/2008,1,0,0
718814,C524448,18108,1400000,2/20/2008,3,1178,2565
464228,C562773,18109,1400000,10/15/2008,4,2620,2400
772106,C217269,18110,1400000,11/19/2008,8,2671,6668
425269,C104331,18111,1400000,5/16/2008,3,2257,9027
587958,C86017,18112,1400000,1/14/2008,8,2419,6232
500614,C390078,18113,1400000,4/14/2008,7,2500,8517
739937,C62153,18114,1400000,7/23/2008,1,0,0
499453,C196383,18115,1400000,12/19/2008,5,1415,3680
441607,C171225,18116,1400000,12/9/2003,10,2500,7525
521300,C420957,18117,1400000,5/12/2003,3,1680,3360
524678,C184466,18118,1400000,9/26/2003,3,1888,2528
531905,C363920,18119,1400000,10/3/2003,1,8100,8080
684000,C652409,18120,1400000,3/12/2003,1,16498,39780
747254,C632838,18121,1400000,1/29/2003,1,2500,2500
579638,C62225,18122,1400000,1/29/2003,1,10000,7500
732871,C298042,18123,1400000,1/29/2003,0,7500,1800
527762,C522764,18124,1400000,9/15/2003,0,0,0
523496,C467171,18125,1400000,9/4/2003,2,4333,4692
568327,C340639,18126,1400000,10/29/2003,1,4100,4030
426331,C358128,18127,1400000,7/31/2003,1,3976,4000
439770,C66029,18128,1400000,12/15/2003,0,0,0
593359,C389079,18129,1400000,10/14/2003,1,6000,1960
539158,C488678,18130,1400000,3/20/2003,1,4000,5860
717954,C327413,18131,1400000,8/26/2003,1,1558,2700
728247,C636158,18132,1400000,12/4/2003,3,2000,4040
508910,C451139,18133,1400000,7/20/2003,3,2882,4224
495897,C98484,18134,1400000,5/21/2003,0,0,0
701593,C320507,18135,1399999,9/26/2013,0,7925,6125
419098,C408282,18136,1399900,1/12/2016,2,2003,3312
465180,C150363,18137,1399300,1/28/2009,1,0,0
704280,C476146,18138,1399000,2/4/2010,1,0,0
640336,C401870,18139,1399000,1/8/2010,2,1667,2000
561500,C263964,18140,1399000,1/24/2011,1,0,0
606610,C411939,18141,1399000,10/23/2012,2,1800,2978
700506,C355742,18142,1399000,3/27/2012,3,1125,2322
791109,C471653,18143,1399000,6/24/2013,1,0,0
672319,C370633,18144,1399000,10/20/2014,1,0,0
757342,C16331,18145,1399000,10/15/2014,1,0,0
419859,C282233,18146,1399000,2/19/2015,0,0,0
795112,C19864,18147,1399000,5/24/2016,2,2000,3000
434834,C342683,18148,1399000,6/1/2016,2,1333,3375
562417,C494713,18149,1399000,5/19/2016,1,0,0
591568,C513899,18150,1399000,10/31/2016,1,0,0
552584,C150521,18151,1399000,2/16/2016,2,2129,1880
778455,C19827,18152,1399000,6/30/2016,0,0,0
644438,C47631,18153,1399000,10/19/2017,2,3700,2024
467459,C466479,18154,1398000,5/9/2013,3,3867,3428
599265,C341702,18155,1398000,11/18/2013,1,0,0
522823,C518353,18156,1398000,2/25/2015,2,2705,2856
541341,C296387,18157,1398000,3/12/2015,6,2700,5040
644236,C250739,18158,1398000,11/10/2017,2,4180,1136
575414,C497781,18159,1398000,4/5/2017,3,2052,3696
561229,C59934,18160,1398000,11/28/2017,6,1980,4824
602025,C298755,18161,1398000,3/15/2017,1,0,0
440576,C530603,18162,1398000,5/19/2003,1,4000,4368
578997,C515504,18163,1397500,6/25/2012,1,0,0
557365,C74989,18164,1397500,1/30/2014,0,0,0
408347,C385474,18165,1397500,7/28/2017,1,0,0
604774,C256097,18166,1397478,1/6/2010,2,2100,3780
762413,C612891,18167,1397039,12/16/2014,1,0,0
668325,C241633,18168,1396101,3/6/2014,4,2521,3516
690792,C655508,18169,1396000,12/29/2017,2,2800,1854
493981,C497541,18170,1395500,2/11/2014,2,2700,2048
526611,C183667,18171,1395002,5/6/2014,3,2175,3541
609313,C468825,18172,1395002,11/18/2016,1,0,0
620365,C264648,18173,1395002,11/18/2016,1,0,0
408762,C469465,18174,1395002,12/19/2016,1,0,0
434684,C75638,18175,1395002,12/27/2016,1,0,0
607950,C422500,18176,1395002,11/5/2007,1,0,0
628692,C542449,18177,1395000,6/24/2010,1,5000,3714
424400,C343886,18178,1395000,12/7/2011,1,0,0
666098,C213282,18179,1395000,10/16/2012,1,0,0
