txn_id,accm_txn_complete_time
726964,5/13/2022 15:55:46
772012,5/15/2022 2:42:37
683507,5/15/2022 3:24:44
444928,5/16/2022 5:22:56
758624,5/14/2022 4:16:08
788593,5/16/2022 9:32:48
787376,5/13/2022 7:51:50
468590,5/13/2022 23:50:38
531065,5/13/2022 23:21:42
415848,5/15/2022 17:51:12
768961,5/14/2022 3:06:52
665966,5/15/2022 23:06:07
540233,5/16/2022 10:08:00
522812,5/13/2022 20:33:57
440699,5/14/2022 17:27:16
794975,5/13/2022 18:48:59
563412,5/14/2022 6:39:59
447084,5/13/2022 15:48:27
704716,5/14/2022 21:30:28
585641,5/17/2022 17:32:38
588848,5/17/2022 9:50:00
601705,5/13/2022 9:26:54
795078,5/13/2022 9:08:39
420110,5/14/2022 2:31:48
610982,5/17/2022 18:06:58
626687,5/16/2022 4:16:29
619589,5/17/2022 8:23:36
553722,5/13/2022 16:14:04
659619,5/17/2022 8:47:27
612099,5/14/2022 6:42:12
525956,5/17/2022 8:04:36
648004,5/17/2022 21:17:39
783260,5/15/2022 1:15:30
798726,5/15/2022 7:36:12
562851,5/14/2022 16:27:31
620644,5/16/2022 12:33:34
651015,5/14/2022 7:49:37
414746,5/13/2022 23:49:22
697599,5/17/2022 20:15:53
617978,5/14/2022 15:21:32
560938,5/17/2022 6:48:59
450603,5/14/2022 3:52:49
784399,5/16/2022 23:02:13
591293,5/17/2022 17:43:30
523907,5/16/2022 8:45:01
455853,5/13/2022 15:18:50
663126,5/15/2022 16:05:28
403072,5/13/2022 19:34:44
797216,5/14/2022 19:15:52
631261,5/13/2022 0:06:05
450481,5/15/2022 21:08:36
777273,5/15/2022 20:19:02
714458,5/13/2022 0:58:42
564717,5/14/2022 2:30:40
465317,5/13/2022 14:15:11
652819,5/13/2022 23:56:01
680216,5/16/2022 8:16:24
659468,5/15/2022 16:55:52
775555,5/15/2022 14:12:46
636166,5/15/2022 8:52:03
645829,5/13/2022 5:54:58
675866,5/14/2022 9:54:11
548805,5/14/2022 6:05:16
660601,5/17/2022 4:30:27
447553,5/17/2022 12:54:40
544619,5/15/2022 19:21:13
680153,5/15/2022 6:33:47
589006,5/14/2022 4:28:45
762683,5/17/2022 10:29:25
419302,5/13/2022 11:12:18
438129,5/16/2022 16:41:17
650986,5/13/2022 10:17:18
712708,5/16/2022 9:33:25
637524,5/15/2022 19:53:05
665584,5/13/2022 17:41:43
660615,5/14/2022 20:52:39
700543,5/17/2022 4:06:12
515596,5/17/2022 20:58:42
458587,5/15/2022 8:42:43
756472,5/16/2022 1:26:22
776937,5/14/2022 16:17:28
591034,5/14/2022 10:14:43
732827,5/17/2022 6:18:33
667131,5/13/2022 1:44:29
482038,5/16/2022 12:31:45
622216,5/15/2022 16:06:06
535099,5/17/2022 23:32:19
676832,5/13/2022 12:25:13
401231,5/16/2022 2:32:04
486058,5/15/2022 16:44:16
669903,5/17/2022 1:53:13
432663,5/13/2022 22:43:57
774182,5/14/2022 16:23:43
787552,5/16/2022 3:11:24
485558,5/17/2022 11:17:13
567585,5/15/2022 3:08:13
563636,5/15/2022 8:32:37
434828,5/17/2022 21:40:10
681699,5/15/2022 18:53:37
632749,5/16/2022 1:15:16
673193,5/14/2022 13:41:02
559382,5/13/2022 4:37:37
420904,5/15/2022 22:36:50
662334,5/15/2022 8:32:48
599008,5/14/2022 6:03:12
513781,5/13/2022 17:14:04
516235,5/13/2022 11:01:17
439026,5/13/2022 23:04:35
724336,5/17/2022 17:33:06
796188,5/17/2022 18:31:54
586112,5/13/2022 4:44:02
648877,5/13/2022 13:46:32
553606,5/15/2022 13:26:27
433496,5/16/2022 7:37:39
438897,5/14/2022 5:34:54
767145,5/16/2022 6:31:16
723120,5/17/2022 16:41:14
402643,5/14/2022 6:32:57
727960,5/17/2022 16:16:41
718099,5/13/2022 13:36:24
574536,5/13/2022 23:15:01
765336,5/17/2022 2:53:47
625928,5/16/2022 2:27:00
498208,5/15/2022 20:19:30
736001,5/17/2022 10:57:02
664085,5/17/2022 0:54:28
577370,5/13/2022 5:07:41
483727,5/15/2022 2:03:45
514263,5/13/2022 16:37:52
729410,5/14/2022 7:52:43
404208,5/17/2022 9:08:36
458477,5/13/2022 14:30:37
589572,5/14/2022 21:16:45
485375,5/17/2022 15:07:47
636342,5/15/2022 22:43:19
512109,5/14/2022 1:14:14
713309,5/15/2022 10:25:02
679904,5/14/2022 6:47:57
430853,5/16/2022 22:44:04
654502,5/13/2022 18:54:40
588963,5/17/2022 0:10:42
495975,5/17/2022 10:50:09
590290,5/17/2022 21:16:12
653350,5/13/2022 8:18:29
424283,5/14/2022 21:59:04
725677,5/13/2022 13:19:44
565255,5/14/2022 20:15:39
718718,5/17/2022 14:40:16
430122,5/13/2022 4:25:33
528315,5/17/2022 17:00:27
794664,5/17/2022 12:35:44
602153,5/14/2022 23:45:48
452517,5/15/2022 13:36:41
682624,5/15/2022 12:54:53
726482,5/17/2022 14:51:27
597165,5/15/2022 15:39:07
780179,5/14/2022 5:17:31
546860,5/15/2022 11:25:47
622753,5/13/2022 1:51:29
524796,5/17/2022 15:17:21
643836,5/17/2022 16:07:51
544474,5/17/2022 23:51:29
788434,5/14/2022 21:17:15
519659,5/17/2022 7:52:37
513738,5/16/2022 7:51:51
756382,5/17/2022 17:48:08
406025,5/17/2022 4:56:29
506954,5/15/2022 11:16:27
589266,5/15/2022 8:10:49
623493,5/15/2022 1:04:35
557582,5/15/2022 10:31:44
630677,5/15/2022 1:00:31
522185,5/16/2022 11:57:28
551667,5/15/2022 11:42:47
728273,5/16/2022 7:44:18
718149,5/17/2022 19:08:41
670982,5/17/2022 4:06:55
712711,5/14/2022 9:54:02
481206,5/15/2022 18:02:40
730344,5/15/2022 11:15:26
634821,5/15/2022 9:18:30
637131,5/15/2022 16:37:56
775913,5/17/2022 18:36:58
592953,5/15/2022 6:15:56
683610,5/16/2022 11:24:17
521664,5/14/2022 18:55:34
620469,5/13/2022 19:20:50
531948,5/14/2022 13:47:02
445473,5/13/2022 1:50:30
661440,5/17/2022 13:12:21
740025,5/15/2022 9:34:25
736982,5/13/2022 4:08:08
482927,5/14/2022 14:51:04
472643,5/15/2022 14:50:52
712817,5/13/2022 23:26:44
535928,5/14/2022 4:03:30
696617,5/15/2022 17:18:39
421668,5/13/2022 15:55:41
525646,5/15/2022 13:17:33
643764,5/17/2022 11:18:08
714330,5/17/2022 3:29:22
750686,5/15/2022 6:01:43
571807,5/16/2022 15:16:34
771000,5/13/2022 15:59:37
611590,5/13/2022 3:39:21
669991,5/16/2022 6:29:49
634040,5/14/2022 10:23:51
651358,5/13/2022 12:16:04
657246,5/14/2022 15:41:54
580403,5/16/2022 18:59:28
610406,5/16/2022 22:08:39
502556,5/15/2022 6:51:54
401680,5/13/2022 18:03:18
685468,5/15/2022 6:39:44
516349,5/17/2022 12:33:37
500334,5/13/2022 6:06:13
584214,5/13/2022 18:36:34
692261,5/17/2022 2:02:39
776443,5/16/2022 9:55:03
481095,5/13/2022 3:30:18
627875,5/14/2022 11:34:25
428806,5/17/2022 5:51:25
630513,5/15/2022 22:20:47
635538,5/13/2022 15:14:07
735750,5/15/2022 18:32:54
793448,5/17/2022 1:11:14
764052,5/14/2022 17:51:00
730199,5/15/2022 7:41:10
552601,5/13/2022 8:53:00
789025,5/13/2022 0:49:07
796072,5/14/2022 14:29:35
551114,5/16/2022 16:26:50
406903,5/16/2022 1:31:26
468802,5/16/2022 8:06:19
401106,5/17/2022 12:17:51
534549,5/13/2022 10:52:30
765680,5/17/2022 20:47:06
621963,5/17/2022 16:18:25
488039,5/17/2022 7:09:13
447532,5/14/2022 7:38:34
660494,5/17/2022 15:50:34
722861,5/16/2022 18:39:34
705507,5/13/2022 20:26:19
513233,5/15/2022 9:55:59
671071,5/17/2022 19:12:12
679023,5/13/2022 22:18:07
725789,5/16/2022 19:19:25
736812,5/17/2022 20:14:39
770372,5/15/2022 21:53:46
579701,5/16/2022 10:43:06
440808,5/15/2022 16:19:27
578979,5/16/2022 23:41:13
737443,5/13/2022 19:23:13
491167,5/14/2022 13:00:20
416726,5/13/2022 10:23:43
744735,5/13/2022 3:49:16
470201,5/16/2022 9:10:13
742714,5/14/2022 11:10:41
478459,5/16/2022 20:05:00
541067,5/14/2022 4:59:31
691054,5/13/2022 4:15:18
585901,5/17/2022 7:10:37
766710,5/14/2022 19:04:37
475939,5/16/2022 4:05:03
572466,5/17/2022 13:00:19
577891,5/14/2022 5:24:06
768526,5/14/2022 20:13:47
737558,5/17/2022 3:09:21
691605,5/16/2022 23:14:48
683710,5/13/2022 12:32:16
515597,5/13/2022 22:41:20
664241,5/17/2022 0:22:41
503965,5/15/2022 18:46:10
784801,5/17/2022 10:52:18
609343,5/15/2022 5:19:52
543987,5/17/2022 20:54:46
510255,5/15/2022 5:30:14
563208,5/13/2022 1:02:46
425112,5/13/2022 6:33:45
683642,5/16/2022 10:48:15
461230,5/16/2022 20:27:54
541578,5/15/2022 15:20:05
771570,5/15/2022 23:23:58
419144,5/16/2022 16:23:25
556228,5/13/2022 10:39:38
714366,5/16/2022 8:19:27
460949,5/16/2022 6:47:24
609174,5/13/2022 21:39:12
560972,5/15/2022 1:17:35
650188,5/15/2022 2:01:39
795947,5/17/2022 0:15:55
751742,5/16/2022 18:16:36
604030,5/15/2022 2:55:16
772435,5/13/2022 13:55:27
717526,5/14/2022 8:27:49
462318,5/17/2022 8:22:54
633763,5/17/2022 3:20:21
452248,5/15/2022 1:13:35
563423,5/15/2022 5:23:30
653683,5/16/2022 22:33:04
441845,5/16/2022 12:04:44
428043,5/17/2022 23:07:59
455009,5/14/2022 13:26:20
650809,5/16/2022 16:22:46
666053,5/13/2022 7:51:27
609151,5/16/2022 7:30:20
712142,5/14/2022 22:30:44
586563,5/13/2022 7:03:56
560603,5/14/2022 22:17:22
629561,5/14/2022 16:00:52
580163,5/15/2022 9:03:24
502158,5/14/2022 16:18:42
606454,5/13/2022 14:29:04
606772,5/13/2022 5:15:23
623573,5/16/2022 21:31:45
585319,5/17/2022 23:49:33
497412,5/13/2022 0:08:43
696328,5/17/2022 22:10:06
538576,5/17/2022 19:41:16
622326,5/14/2022 18:23:16
614643,5/16/2022 2:02:56
460343,5/16/2022 4:50:55
616479,5/15/2022 14:17:54
717106,5/13/2022 6:33:10
625830,5/16/2022 13:15:39
746250,5/16/2022 23:28:38
643560,5/17/2022 8:11:09
648816,5/17/2022 14:18:34
418555,5/13/2022 17:53:45
673986,5/13/2022 17:05:36
622482,5/14/2022 17:50:19
492923,5/14/2022 6:28:20
728278,5/15/2022 4:36:54
512037,5/15/2022 2:00:34
699835,5/15/2022 20:12:59
497742,5/16/2022 13:22:09
787551,5/16/2022 0:16:44
543444,5/14/2022 21:35:50
446700,5/16/2022 15:06:20
569048,5/13/2022 14:32:53
542565,5/15/2022 0:26:00
787889,5/13/2022 13:08:48
494929,5/15/2022 12:25:21
610185,5/14/2022 12:53:10
556717,5/15/2022 7:36:11
464556,5/16/2022 20:22:16
427115,5/14/2022 20:43:48
762738,5/16/2022 1:14:56
521700,5/16/2022 17:43:37
532787,5/14/2022 3:53:14
474666,5/15/2022 19:07:11
445292,5/13/2022 21:35:48
672449,5/17/2022 22:58:23
477230,5/13/2022 19:57:49
725632,5/17/2022 0:33:16
710926,5/15/2022 18:57:00
792804,5/13/2022 20:34:26
715925,5/17/2022 21:52:57
408951,5/16/2022 20:04:20
488108,5/17/2022 13:31:58
621536,5/13/2022 3:13:25
692428,5/16/2022 15:58:58
423612,5/13/2022 9:24:19
590844,5/16/2022 21:10:36
568591,5/17/2022 17:18:37
704818,5/16/2022 17:58:54
434887,5/14/2022 0:03:17
656597,5/14/2022 5:58:39
581304,5/14/2022 17:38:31
690619,5/16/2022 20:31:01
671033,5/17/2022 2:38:47
605243,5/16/2022 18:17:52
657109,5/16/2022 23:38:19
522665,5/15/2022 12:43:52
440437,5/15/2022 5:03:17
541154,5/14/2022 15:18:07
545135,5/15/2022 1:20:03
521203,5/13/2022 21:47:57
525223,5/15/2022 2:52:51
595622,5/15/2022 14:04:21
778263,5/16/2022 14:45:58
784621,5/17/2022 11:41:43
534882,5/13/2022 20:40:34
754830,5/14/2022 23:38:27
622156,5/17/2022 14:35:17
406682,5/14/2022 19:44:51
791878,5/16/2022 20:37:05
576980,5/13/2022 9:35:24
461919,5/17/2022 11:17:46
581300,5/17/2022 23:34:34
515019,5/13/2022 14:15:28
488390,5/15/2022 11:30:51
691681,5/14/2022 19:51:46
684929,5/17/2022 3:32:42
735470,5/14/2022 18:39:03
403861,5/16/2022 20:13:46
527720,5/16/2022 6:28:57
701912,5/17/2022 19:17:48
501232,5/16/2022 20:02:38
479964,5/17/2022 0:25:37
708043,5/15/2022 8:39:00
656070,5/13/2022 15:28:30
665927,5/15/2022 17:27:36
747262,5/17/2022 0:02:27
481465,5/17/2022 3:31:28
604133,5/14/2022 14:13:14
656815,5/13/2022 2:42:16
490094,5/15/2022 19:45:51
475941,5/16/2022 1:09:05
412177,5/13/2022 22:04:09
666980,5/17/2022 21:41:16
719546,5/16/2022 9:09:29
749148,5/17/2022 23:05:54
551517,5/14/2022 6:33:38
718654,5/15/2022 11:50:59
719671,5/14/2022 23:38:10
437323,5/13/2022 23:37:06
509127,5/17/2022 23:41:12
674390,5/13/2022 4:02:47
625583,5/17/2022 5:11:58
582545,5/16/2022 23:21:55
465562,5/14/2022 5:08:45
570761,5/16/2022 22:02:42
672903,5/14/2022 16:25:23
784125,5/13/2022 5:30:53
477346,5/14/2022 5:53:07
494676,5/15/2022 8:08:30
440443,5/16/2022 8:14:23
784871,5/17/2022 14:28:39
702996,5/17/2022 0:03:04
763893,5/16/2022 10:24:00
597646,5/15/2022 3:50:16
723138,5/15/2022 6:49:58
634999,5/16/2022 4:36:15
431853,5/13/2022 4:58:00
458590,5/14/2022 6:02:20
423430,5/15/2022 12:39:40
796418,5/14/2022 4:23:40
556295,5/15/2022 16:50:29
743893,5/14/2022 21:02:59
703490,5/15/2022 17:50:16
755905,5/15/2022 9:43:20
528979,5/17/2022 19:35:57
410325,5/13/2022 7:29:15
479218,5/15/2022 1:09:16
659753,5/16/2022 13:06:46
517179,5/14/2022 1:06:27
498234,5/13/2022 8:40:27
490859,5/16/2022 16:15:44
728011,5/13/2022 13:46:18
645841,5/14/2022 15:06:35
400000,5/15/2022 15:14:32
687833,5/17/2022 16:01:47
653708,5/15/2022 1:30:57
410964,5/15/2022 12:48:13
436188,5/15/2022 21:44:18
668356,5/13/2022 11:03:23
793890,5/15/2022 4:57:11
647298,5/15/2022 17:59:45
563303,5/16/2022 12:29:00
758775,5/15/2022 6:24:43
740642,5/15/2022 10:39:19
551472,5/17/2022 11:26:37
460687,5/13/2022 18:57:29
630085,5/17/2022 17:39:15
763853,5/15/2022 3:44:50
428805,5/16/2022 2:24:47
668306,5/13/2022 16:03:38
727969,5/14/2022 14:42:08
678124,5/14/2022 18:49:49
742766,5/15/2022 22:16:29
459878,5/15/2022 12:47:49
480353,5/15/2022 3:15:41
604427,5/16/2022 22:44:52
443082,5/13/2022 1:01:39
624971,5/15/2022 22:25:47
695555,5/17/2022 23:39:34
437474,5/17/2022 7:40:05
732497,5/13/2022 7:12:32
459662,5/14/2022 5:48:19
554257,5/17/2022 5:07:28
545851,5/13/2022 19:34:53
741481,5/16/2022 20:30:18
469220,5/17/2022 21:01:01
593733,5/13/2022 0:08:03
550066,5/13/2022 6:03:59
472586,5/14/2022 6:01:35
558971,5/15/2022 10:43:48
789102,5/14/2022 14:58:20
503562,5/17/2022 12:15:46
625651,5/13/2022 9:57:40
673847,5/14/2022 0:47:17
747130,5/17/2022 15:19:24
425989,5/16/2022 4:41:21
738533,5/15/2022 20:29:05
692792,5/14/2022 14:42:46
758369,5/13/2022 22:14:33
779393,5/16/2022 18:05:15
662185,5/15/2022 2:09:37
629985,5/13/2022 3:19:45
521583,5/16/2022 9:14:13
686627,5/15/2022 20:02:39
602547,5/14/2022 7:56:08
561199,5/13/2022 1:21:37
704852,5/14/2022 6:14:02
654257,5/14/2022 8:49:02
407307,5/13/2022 11:59:30
763071,5/14/2022 19:07:37
476408,5/13/2022 20:29:52
411930,5/13/2022 18:22:09
673103,5/13/2022 8:38:57
404059,5/14/2022 16:35:09
477444,5/15/2022 22:09:25
431688,5/13/2022 9:09:11
623281,5/17/2022 21:19:09
691832,5/17/2022 10:40:03
492478,5/14/2022 13:20:28
548475,5/13/2022 23:22:24
644735,5/14/2022 15:27:03
563820,5/16/2022 1:30:55
529702,5/17/2022 0:25:26
499213,5/15/2022 17:07:02
612809,5/16/2022 6:08:47
725374,5/15/2022 21:27:49
625035,5/17/2022 14:06:31
605650,5/16/2022 20:34:06
421114,5/14/2022 19:43:17
494928,5/15/2022 15:16:51
705633,5/17/2022 8:12:47
535614,5/13/2022 2:04:09
786139,5/17/2022 13:03:55
420938,5/14/2022 16:29:21
734890,5/15/2022 4:33:36
580357,5/13/2022 16:33:45
512770,5/13/2022 20:21:34
738377,5/16/2022 23:34:26
620144,5/17/2022 12:47:01
521316,5/16/2022 11:39:40
517236,5/15/2022 23:33:36
429415,5/14/2022 5:57:23
752822,5/13/2022 19:27:43
655494,5/13/2022 21:26:07
770252,5/13/2022 8:15:46
716176,5/13/2022 4:36:18
753448,5/15/2022 15:40:02
449721,5/16/2022 13:10:38
451545,5/16/2022 8:39:28
643054,5/14/2022 4:08:42
553164,5/17/2022 15:47:22
585834,5/16/2022 23:35:53
721092,5/14/2022 13:40:40
796002,5/15/2022 7:09:59
600655,5/17/2022 1:09:06
666675,5/13/2022 18:40:37
542561,5/13/2022 12:02:50
762812,5/15/2022 9:02:59
712105,5/17/2022 12:05:13
548819,5/17/2022 16:24:28
712108,5/13/2022 20:04:51
739529,5/15/2022 15:26:18
465295,5/15/2022 1:00:07
465719,5/16/2022 5:58:07
620344,5/13/2022 17:00:48
502438,5/13/2022 7:07:23
507371,5/14/2022 13:00:10
460269,5/17/2022 6:38:56
401377,5/16/2022 17:33:22
443293,5/16/2022 22:16:40
714905,5/15/2022 1:57:01
793188,5/13/2022 8:02:29
687872,5/16/2022 12:27:28
506391,5/16/2022 23:08:26
769047,5/17/2022 1:33:40
511622,5/14/2022 3:44:14
612235,5/16/2022 22:03:17
725755,5/16/2022 7:02:55
632142,5/17/2022 5:25:44
596635,5/17/2022 1:27:41
739973,5/17/2022 8:08:30
494479,5/16/2022 6:33:04
623344,5/14/2022 4:07:06
509136,5/14/2022 3:11:10
760853,5/17/2022 21:18:00
692804,5/17/2022 20:25:35
442320,5/16/2022 12:54:42
788990,5/13/2022 21:42:37
793891,5/13/2022 4:09:29
516868,5/14/2022 13:52:42
548295,5/13/2022 8:34:51
641150,5/14/2022 5:25:48
491737,5/16/2022 12:59:52
591998,5/14/2022 1:48:05
478380,5/13/2022 14:00:41
445757,5/15/2022 15:09:49
643528,5/13/2022 21:46:13
798691,5/13/2022 4:52:32
650154,5/14/2022 3:25:58
723817,5/15/2022 7:27:05
503886,5/17/2022 3:20:39
614375,5/16/2022 18:22:49
555537,5/14/2022 22:36:40
543571,5/16/2022 6:57:31
765417,5/15/2022 4:22:32
794415,5/13/2022 11:15:40
559175,5/15/2022 3:08:52
757240,5/17/2022 13:44:52
667976,5/15/2022 5:32:06
670560,5/16/2022 0:00:53
695514,5/15/2022 6:56:48
772604,5/17/2022 18:42:11
777532,5/14/2022 14:50:00
421021,5/17/2022 9:38:46
697151,5/15/2022 14:29:37
625140,5/16/2022 22:46:38
574265,5/13/2022 8:43:14
643658,5/17/2022 17:50:03
755721,5/16/2022 8:43:16
425890,5/14/2022 17:24:15
598584,5/16/2022 11:18:37
564957,5/15/2022 19:59:07
408397,5/13/2022 21:06:25
493736,5/14/2022 10:28:42
435962,5/14/2022 10:35:27
588882,5/17/2022 18:43:16
410660,5/16/2022 10:50:42
797235,5/17/2022 10:05:42
757978,5/13/2022 23:02:20
798977,5/16/2022 14:49:45
488585,5/16/2022 15:55:46
775562,5/15/2022 3:54:18
600219,5/16/2022 2:41:38
537331,5/16/2022 10:46:27
419189,5/13/2022 2:54:03
419187,5/14/2022 18:47:14
702118,5/15/2022 20:04:00
575734,5/13/2022 6:57:27
436103,5/13/2022 22:55:26
660816,5/13/2022 8:53:55
660795,5/15/2022 10:32:42
474593,5/13/2022 4:28:40
703768,5/13/2022 9:50:55
634595,5/15/2022 12:47:56
438076,5/14/2022 21:05:52
772975,5/14/2022 11:48:46
558940,5/14/2022 8:57:13
587337,5/14/2022 11:34:30
654108,5/14/2022 1:39:36
583194,5/14/2022 15:56:21
709093,5/17/2022 14:22:30
499013,5/15/2022 20:47:51
680023,5/17/2022 17:05:59
690478,5/17/2022 3:25:09
720275,5/14/2022 19:13:30
472856,5/14/2022 16:10:43
499329,5/17/2022 22:33:22
779126,5/17/2022 13:08:27
653356,5/14/2022 15:05:31
498395,5/16/2022 14:43:16
498706,5/17/2022 22:47:13
727097,5/15/2022 11:53:49
470464,5/15/2022 14:52:38
506567,5/14/2022 11:22:12
402821,5/16/2022 18:47:50
643466,5/14/2022 4:53:21
748410,5/15/2022 5:21:34
764283,5/14/2022 15:07:31
786670,5/13/2022 12:05:14
792044,5/13/2022 3:08:39
527276,5/13/2022 20:34:27
451873,5/15/2022 19:39:56
400771,5/17/2022 3:49:16
748489,5/16/2022 9:11:37
516863,5/15/2022 12:13:14
410430,5/15/2022 13:04:30
403303,5/16/2022 7:06:19
411385,5/13/2022 7:03:55
544571,5/15/2022 0:09:22
708536,5/14/2022 10:01:54
454555,5/15/2022 17:23:19
484147,5/17/2022 6:36:51
537629,5/17/2022 7:37:32
557074,5/14/2022 0:44:13
780570,5/13/2022 19:18:46
722094,5/17/2022 2:45:59
519014,5/15/2022 1:33:02
591500,5/13/2022 18:59:26
763271,5/13/2022 17:54:51
711870,5/16/2022 18:20:17
591924,5/13/2022 13:00:42
742941,5/15/2022 6:45:10
762224,5/16/2022 11:35:40
659002,5/15/2022 18:16:21
476440,5/15/2022 18:46:09
585403,5/17/2022 23:56:14
555421,5/17/2022 0:05:35
607106,5/15/2022 22:59:30
494315,5/13/2022 17:48:51
528731,5/14/2022 2:55:56
658387,5/16/2022 10:36:30
452120,5/17/2022 0:30:38
442613,5/13/2022 6:36:45
750785,5/17/2022 13:33:50
463529,5/13/2022 8:47:23
461268,5/13/2022 18:31:40
521606,5/15/2022 17:36:30
538489,5/16/2022 18:04:10
555747,5/16/2022 11:41:41
450936,5/14/2022 1:24:10
605597,5/17/2022 8:39:40
707056,5/13/2022 1:29:34
596287,5/13/2022 20:46:47
516218,5/13/2022 12:54:51
791987,5/16/2022 7:52:08
467255,5/13/2022 10:36:49
509443,5/14/2022 3:35:08
638297,5/16/2022 19:48:49
466102,5/13/2022 17:11:04
665331,5/17/2022 23:01:18
616807,5/17/2022 1:10:52
514451,5/14/2022 23:03:45
678186,5/13/2022 16:04:03
515298,5/15/2022 16:53:43
431485,5/14/2022 5:15:52
496846,5/16/2022 21:25:37
600865,5/16/2022 18:36:05
605305,5/13/2022 0:18:10
724166,5/15/2022 0:49:40
519645,5/14/2022 9:56:11
561780,5/15/2022 21:13:07
546218,5/17/2022 8:27:17
504470,5/16/2022 4:01:00
687328,5/13/2022 9:13:21
526119,5/13/2022 1:49:13
731297,5/15/2022 22:51:26
552687,5/16/2022 17:33:30
691812,5/15/2022 17:13:41
716168,5/13/2022 3:40:32
724455,5/14/2022 21:45:40
417096,5/13/2022 12:30:12
704955,5/17/2022 19:02:48
794810,5/17/2022 22:16:49
599159,5/17/2022 11:11:23
411976,5/16/2022 0:48:39
472710,5/15/2022 9:35:38
467484,5/13/2022 12:20:20
582269,5/13/2022 23:35:05
678699,5/15/2022 12:08:31
724627,5/14/2022 9:39:30
776070,5/16/2022 4:40:25
577323,5/14/2022 5:19:17
531316,5/13/2022 6:45:03
702760,5/13/2022 8:14:31
455191,5/13/2022 19:10:04
547589,5/14/2022 17:40:40
582136,5/13/2022 15:04:45
731823,5/13/2022 21:52:34
518584,5/17/2022 7:52:38
459865,5/13/2022 0:29:10
638732,5/13/2022 5:45:59
520717,5/14/2022 13:23:39
765650,5/16/2022 12:51:33
524517,5/15/2022 10:45:45
634662,5/17/2022 23:11:44
467383,5/16/2022 7:22:14
791962,5/17/2022 14:16:13
665599,5/14/2022 10:37:54
624488,5/16/2022 1:10:16
692692,5/13/2022 0:40:24
519440,5/14/2022 9:20:04
669638,5/15/2022 6:06:31
537053,5/15/2022 0:52:10
685733,5/14/2022 15:30:11
747915,5/14/2022 9:18:38
719235,5/17/2022 3:16:09
552407,5/14/2022 4:44:42
692369,5/17/2022 8:51:13
727979,5/14/2022 20:55:41
684368,5/13/2022 23:25:32
620411,5/17/2022 3:58:09
655750,5/15/2022 10:07:27
653357,5/15/2022 6:36:31
424078,5/16/2022 14:23:23
430180,5/15/2022 23:56:34
422258,5/13/2022 23:02:46
654515,5/17/2022 3:06:27
429574,5/15/2022 14:55:05
431187,5/13/2022 17:08:04
650768,5/16/2022 4:52:38
588526,5/15/2022 20:32:30
544918,5/15/2022 11:10:22
755118,5/16/2022 17:56:10
749173,5/14/2022 5:30:51
753705,5/16/2022 1:48:47
711646,5/14/2022 17:21:00
571829,5/17/2022 8:58:48
416290,5/16/2022 1:01:56
468059,5/17/2022 2:16:03
767048,5/13/2022 6:41:22
657959,5/14/2022 17:31:28
410854,5/14/2022 20:55:36
576253,5/15/2022 2:52:06
649570,5/16/2022 8:23:43
449925,5/17/2022 21:29:45
401742,5/17/2022 2:20:23
493714,5/15/2022 4:14:01
528961,5/13/2022 21:28:31
563505,5/17/2022 15:58:55
567671,5/13/2022 8:22:55
667242,5/15/2022 20:15:13
796868,5/13/2022 17:01:24
707570,5/14/2022 12:07:31
414247,5/16/2022 7:50:57
590146,5/13/2022 9:33:19
500243,5/14/2022 2:59:29
710720,5/13/2022 17:28:11
502546,5/16/2022 23:23:43
706210,5/14/2022 20:12:20
672155,5/13/2022 8:07:41
713371,5/16/2022 9:09:45
564709,5/15/2022 6:10:25
593129,5/17/2022 23:17:28
708066,5/13/2022 10:00:38
713289,5/14/2022 18:13:08
690097,5/15/2022 2:06:38
791548,5/14/2022 10:40:30
566649,5/15/2022 12:53:30
559520,5/14/2022 4:55:09
672347,5/15/2022 8:04:11
727704,5/15/2022 22:58:26
704767,5/16/2022 1:37:17
535446,5/17/2022 20:48:42
603983,5/17/2022 1:23:14
596787,5/17/2022 22:33:45
448067,5/14/2022 11:23:34
799610,5/16/2022 12:26:38
658967,5/17/2022 20:00:36
473097,5/16/2022 2:43:29
672279,5/17/2022 10:36:11
759602,5/17/2022 11:48:19
535977,5/13/2022 10:48:36
622232,5/16/2022 4:20:27
563109,5/17/2022 19:01:35
425836,5/14/2022 3:33:54
450831,5/17/2022 5:17:18
545969,5/14/2022 19:04:41
596628,5/14/2022 15:22:23
687696,5/13/2022 14:10:11
714982,5/17/2022 17:20:04
495724,5/16/2022 17:26:33
724221,5/14/2022 22:55:06
492211,5/13/2022 6:36:18
792498,5/17/2022 23:45:45
680779,5/15/2022 5:19:53
755940,5/13/2022 21:35:28
456946,5/15/2022 23:41:27
675318,5/13/2022 15:25:57
569612,5/16/2022 17:38:00
638419,5/15/2022 7:46:21
564356,5/14/2022 0:16:11
617549,5/17/2022 13:22:37
437111,5/15/2022 5:17:56
423372,5/15/2022 0:54:16
521252,5/17/2022 21:28:30
448812,5/16/2022 2:04:31
722783,5/15/2022 14:48:04
761321,5/14/2022 0:43:59
523411,5/16/2022 23:35:25
420508,5/17/2022 13:40:38
727964,5/13/2022 7:12:16
609282,5/17/2022 13:51:16
679409,5/14/2022 13:13:46
504505,5/17/2022 9:16:15
708036,5/13/2022 7:47:46
520810,5/16/2022 1:28:30
